/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_8.jpeg,1,291,80,428,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,138,350,349,620,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,354,368,543,564,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,504,202,693,479,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,638,436,821,676,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,827,422,992,567,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,754,115,928,253,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,311,542,500,707,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1138_8.jpeg,824,565,992,735,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1135_12.jpeg,17,63,270,353,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1135_12.jpeg,629,357,764,475,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1135_12.jpeg,842,344,981,520,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1135_12.jpeg,724,505,875,704,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1135_12.jpeg,883,525,977,669,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1135_12.jpeg,769,87,919,242,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,109,323,248,437,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,454,245,600,360,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,333,186,461,313,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,801,545,887,643,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,557,26,653,130,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,662,55,758,150,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_7.jpeg,489,376,599,460,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_4.jpeg,151,615,356,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_4.jpeg,1,320,129,486,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_4.jpeg,463,464,612,618,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_4.jpeg,319,136,444,293,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_4.jpeg,81,76,207,190,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_12.jpeg,549,500,667,607,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_12.jpeg,831,555,942,658,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_12.jpeg,511,72,698,166,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_12.jpeg,670,169,779,242,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_12.jpeg,635,272,714,360,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_12.jpeg,557,285,635,355,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_16.jpeg,381,229,619,410,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_16.jpeg,363,96,497,225,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_16.jpeg,219,362,472,525,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,658,159,841,375,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,165,524,291,673,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,108,383,200,482,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,883,448,992,601,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,1,142,123,267,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,344,32,501,174,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_5.jpeg,717,16,839,124,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,214,167,361,305,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,11,209,143,307,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,529,199,690,410,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,551,1,675,137,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,799,397,915,526,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,666,285,734,419,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,694,480,779,575,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_12.jpeg,816,542,904,653,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1157_7.jpeg,243,332,366,456,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1157_7.jpeg,344,159,439,252,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1157_7.jpeg,545,13,654,103,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1157_7.jpeg,119,39,216,137,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1157_7.jpeg,262,77,400,194,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1157_7.jpeg,719,559,812,682,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_13.jpeg,721,312,852,442,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_13.jpeg,236,136,316,249,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_13.jpeg,879,182,986,328,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_4.jpeg,613,552,855,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_4.jpeg,182,486,397,677,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_4.jpeg,678,294,837,489,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_4.jpeg,898,172,990,325,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1125_16.jpeg,707,93,938,330,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1125_16.jpeg,81,328,247,497,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_1.jpeg,241,532,393,676,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_1.jpeg,838,208,992,444,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_1.jpeg,708,224,837,364,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_13.jpeg,183,54,345,207,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_13.jpeg,244,194,447,369,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_13.jpeg,244,375,458,459,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_13.jpeg,64,507,183,617,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_13.jpeg,1,464,85,598,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_5.jpeg,655,308,795,429,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_5.jpeg,544,423,709,532,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_5.jpeg,283,29,353,110,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_5.jpeg,467,206,545,280,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_5.jpeg,705,424,782,519,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_5.jpeg,554,205,630,286,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,285,172,471,375,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,590,144,832,288,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,615,1,823,150,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,806,1,982,122,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,460,336,604,506,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,279,357,440,543,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,1,385,153,500,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,103,465,245,575,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_16.jpeg,62,638,269,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,10,424,245,723,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,1,1,148,245,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,740,3,992,244,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,495,324,697,482,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,268,258,435,440,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,265,78,464,236,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,584,84,772,259,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,458,167,625,343,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1111_12.jpeg,279,482,448,643,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,401,90,512,202,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,1,282,92,407,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,75,509,167,585,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,210,425,353,536,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,84,583,168,678,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,140,385,227,472,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,518,125,632,216,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,539,179,619,259,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1140_9.jpeg,5,552,84,642,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_3.jpeg,1,1,109,85,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_3.jpeg,490,67,579,162,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_3.jpeg,450,144,547,233,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_3.jpeg,729,150,811,250,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,68,309,239,415,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,311,305,399,435,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,373,232,483,315,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,784,317,909,414,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,324,612,479,674,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,38,523,142,612,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,93,230,190,306,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_13.jpeg,485,607,669,728,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1116_3.jpeg,267,304,469,517,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1116_3.jpeg,190,486,330,634,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1116_3.jpeg,750,42,924,184,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,354,40,601,307,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,218,195,411,397,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,531,275,712,510,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,679,235,889,376,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,894,98,992,281,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,904,272,992,432,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,172,379,373,546,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,5,205,243,473,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,604,2,789,76,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_16.jpeg,405,326,548,479,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1139_13.jpeg,1,267,169,430,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1139_13.jpeg,355,54,569,229,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_16.jpeg,275,294,369,399,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_16.jpeg,818,270,943,376,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_16.jpeg,800,193,895,290,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_16.jpeg,479,324,573,416,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1129_16.jpeg,652,572,775,704,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,330,286,509,446,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,302,427,425,544,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,689,363,804,480,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,193,113,309,204,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,75,103,196,208,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,305,166,432,232,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,750,96,881,188,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,887,130,976,229,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,84,267,170,366,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1154_14.jpeg,145,217,277,340,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,693,128,852,265,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,223,147,387,285,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,325,236,451,336,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,211,293,317,417,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,565,279,647,370,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,655,310,739,410,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,523,643,629,725,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,338,514,415,610,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,260,582,368,672,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,27,373,137,480,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1142_9.jpeg,1,491,104,592,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1139_11.jpeg,85,166,204,284,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1139_11.jpeg,781,192,932,308,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_14.jpeg,623,1,848,113,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_14.jpeg,765,245,871,352,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_14.jpeg,317,267,452,377,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_14.jpeg,275,170,392,267,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1137_14.jpeg,597,236,718,347,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,690,596,851,720,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,538,416,665,498,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,392,363,487,454,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,185,643,329,729,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,563,236,659,313,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,531,335,650,413,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1130_2.jpeg,45,109,153,208,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_11.jpeg,819,333,941,509,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1144_11.jpeg,682,424,911,608,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_1.jpeg,636,238,831,375,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_1.jpeg,92,50,266,174,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_1.jpeg,1,325,70,418,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1153_1.jpeg,1,479,91,559,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_2.jpeg,535,433,645,553,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_2.jpeg,474,618,665,735,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_2.jpeg,337,614,451,722,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_2.jpeg,190,424,302,505,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_2.jpeg,848,66,944,147,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,549,407,803,733,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,148,527,425,725,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,288,278,492,549,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,713,212,891,378,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,1,51,125,229,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,130,87,381,407,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1110_7.jpeg,461,23,660,233,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_7.jpeg,1,318,189,492,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_7.jpeg,189,302,277,398,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_7.jpeg,367,22,497,194,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1155_7.jpeg,163,610,365,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_14.jpeg,238,208,387,350,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_14.jpeg,408,298,571,425,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_14.jpeg,229,492,357,627,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_14.jpeg,361,507,467,614,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,133,56,409,348,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,834,524,992,712,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,1,216,163,434,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,5,549,224,734,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,752,357,898,488,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,840,2,945,87,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1136_4.jpeg,894,93,992,214,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,245,337,389,459,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,138,307,269,398,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,184,128,394,292,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,872,169,977,249,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,701,219,781,344,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,809,314,913,408,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,780,640,870,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,790,234,870,312,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,1,32,75,107,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_11.jpeg,148,10,213,104,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1125_14.jpeg,688,264,937,503,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,417,48,519,152,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,276,128,395,214,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,613,233,726,337,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,6,577,127,684,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,62,315,139,417,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,460,138,612,256,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_11.jpeg,609,48,743,175,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_6.jpeg,684,124,787,239,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_6.jpeg,550,519,695,652,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_6.jpeg,367,606,489,728,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_6.jpeg,248,566,374,716,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,403,610,632,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,190,429,340,617,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,307,404,428,505,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,160,26,314,135,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,344,43,494,136,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,463,114,573,246,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,7,1,131,106,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1134_7.jpeg,282,272,410,384,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_10.jpeg,610,150,754,298,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_10.jpeg,499,512,660,627,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_10.jpeg,1,16,113,135,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1156_10.jpeg,477,646,654,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,587,469,732,634,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,480,627,722,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,23,565,154,704,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,303,259,452,406,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,320,105,478,255,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,214,477,345,574,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,147,298,297,400,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,39,365,135,468,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1113_14.jpeg,170,389,271,469,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_10.jpeg,24,57,153,247,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_10.jpeg,234,335,420,479,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_10.jpeg,308,455,453,550,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_10.jpeg,440,499,531,633,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_10.jpeg,441,389,544,477,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1148_10.jpeg,769,536,942,736,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_15.jpeg,140,159,299,293,block
/data/VOCdevkit/VOC2007/JPEGImages/IMG_1146_15.jpeg,327,246,467,383,block
